id,scene_id,l1_scene,l2_scene_label,application_type,application_type_source,product_type,target_complexity,design_style,persona_title,query_text
q5k_scene_059_0031,scene_059,新闻资讯,搜索与筛选,全局检索应用,keyword_extension,search_filter,complex,Data-Dense,全局检索相关内容的真实使用者,我想做一个面向不想反复试错的普通用户的全局检索应用搜索筛选界面，核心目标是让结果状态更清楚。 请把结构至少拆成结果列表、搜索输入区、空结果提示这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑结果排序切换和筛选项联动，另外 筛选过多提示、加载中状态 这些状态也要有对应反馈。 信息密度可以高一点，但不要乱，希望既能快速扫读，也能支持继续深看。 我不想只是堆卡片，希望每个区块的进入路径和退出路径都想清楚。 请把首次进入、继续浏览、准备离开这几个阶段的体验都顺一下。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
q5k_scene_059_0032,scene_059,新闻资讯,搜索与筛选,信息搜索应用,keyword_extension,admin_panel,vague,Material,信息搜索相关内容的真实使用者,我需要一个信息搜索应用的管理后台，先把核心信息讲清楚就行。交互反馈要清晰一些，接近 Material，先偏轻量一点，别做得太重。 先保证浏览顺序别乱。
q5k_scene_059_0033,scene_059,新闻资讯,搜索与筛选,搜索结果应用,keyword_extension,content_blog,medium,Dark,搜索结果相关内容的真实使用者,我在做一个搜索结果应用的内容平台，我想让用户不用想太多就能开始操作。页面里我至少想放一个筛选面板和一个搜索输入区，并且把标签快速清除做得明显一些。整体走暗色风格，小屏下不要显得拥挤。请把页面的停顿点和继续阅读点设计清楚。
q5k_scene_059_0034,scene_059,新闻资讯,搜索与筛选,筛选面板应用,keyword_extension,landing_page,complex,Minimalism,筛选面板相关内容的真实使用者,我想做一个面向不想反复试错的普通用户的筛选面板应用落地页，核心目标是降低筛选成本。 请把结构至少拆成空结果提示、筛选面板、搜索输入区这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑标签快速清除和历史记录回填，另外 无结果状态、网络异常重试 这些状态也要有对应反馈。 尽量极简、留白多一些，模块可以丰富，但主次关系必须明确。 如果会出现长内容或长列表，滚动中的定位感一定要保住。 如果要加动效，希望它能服务于切换和定位，而不是只是装饰。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
q5k_scene_060_0001,scene_060,购物消费,商品详情/规格选择,购物流程应用,xlsx_candidate,ecommerce_shop,vague,,购物流程相关内容的真实使用者,我在准备做一个购物流程应用的电商购物界面，先把核心信息讲清楚就行。风格先不用定死，操作别绕，普通用户一看就会用最好。 我会更关注首屏是不是干净。
q5k_scene_060_0002,scene_060,购物消费,商品详情/规格选择,商品详情应用,label_token_extension,form_flow,medium,,商品详情相关内容的真实使用者,我在做一个商品详情应用的多步骤表单流程，我想先把入口价值讲明白。页面里我至少想放一个推荐区和一个空结果提示，并且把筛选项联动做得明显一些。风格先不用定死，手机上也要保持层级清楚。我希望用户看完首屏就知道这个页面值不值得继续往下看。
q5k_scene_060_0003,scene_060,购物消费,商品详情/规格选择,规格选择应用,label_token_extension,search_filter,complex,,规格选择相关内容的真实使用者,我想做一个面向不想反复试错的普通用户的规格选择应用搜索筛选界面，核心目标是降低筛选成本。 请把结构至少拆成推荐区、搜索输入区、空结果提示这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑历史记录回填和结果排序切换，另外 无结果状态、网络异常重试 这些状态也要有对应反馈。 风格先不用定死，模块可以丰富，但主次关系必须明确。 如果会出现长内容或长列表，滚动中的定位感一定要保住。 如果要加动效，希望它能服务于切换和定位，而不是只是装饰。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
q5k_scene_060_0004,scene_060,购物消费,商品详情/规格选择,购买决策应用,l1_extension,dashboard,vague,,购买决策相关内容的真实使用者,我需要一个购买决策应用的数据看板，重点是看起来顺手、别太复杂。风格先不用定死，最好手机上看也自然一点。 我希望重点内容能自然落到视线中心。
q5k_scene_060_0005,scene_060,购物消费,商品详情/规格选择,消费流程应用,l1_extension,booking_service,medium,,消费流程相关内容的真实使用者,我在做一个消费流程应用的预约流程，我想先把入口价值讲明白。页面里我至少想放一个搜索输入区和一个筛选面板，并且把历史记录回填做得明显一些。风格先不用定死，手机上也要保持层级清楚。内容区之间最好有明确节奏，不要一股脑堆在一起。
q5k_scene_060_0006,scene_060,购物消费,商品详情/规格选择,订单管理应用,l1_extension,booking_service,complex,Minimalism,订单管理相关内容的真实使用者,我想做一个面向需要在大量结果里快速判断的人的订单管理应用预约流程，核心目标是更快找到目标。 请把结构至少拆成结果列表、筛选面板、搜索输入区这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑标签快速清除和历史记录回填，另外 无结果状态、网络异常重试 这些状态也要有对应反馈。 尽量极简、留白多一些，模块可以丰富，但主次关系必须明确。 如果会出现长内容或长列表，滚动中的定位感一定要保住。 如果会有多种内容类型混排，最好从规则上先区分清楚再排版。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
q5k_scene_060_0007,scene_060,购物消费,商品详情/规格选择,商品浏览应用,l1_extension,form_flow,vague,,商品浏览相关内容的真实使用者,我在准备做一个商品浏览应用的多步骤表单流程，先把核心信息讲清楚就行。风格先不用定死，操作别绕，普通用户一看就会用最好。 先别堆太多功能入口。
q5k_scene_060_0008,scene_060,购物消费,商品详情/规格选择,选择决策应用,keyword_extension,search_filter,medium,,选择决策相关内容的真实使用者,我在做一个选择决策应用的搜索筛选界面，我希望首页先建立清晰的认知。页面里我至少想放一个搜索输入区和一个空结果提示，并且把结果排序切换做得明显一些。风格先不用定死，移动端和桌面端都要顺手。重要信息需要能被快速扫到，次要信息再慢慢展开。
q5k_scene_061_0001,scene_061,购物消费,购物车/结算,购物流程应用,xlsx_candidate,ecommerce_shop,medium,,购物流程相关内容的真实使用者,我在做一个购物流程应用的电商购物界面，我更在意信息结构是不是一眼能看懂。页面里我至少想放一个规格选择和一个购物车摘要，并且把状态追踪做得明显一些。风格先不用定死，不同尺寸下都别破坏主要阅读顺序。我希望主要按钮和次要操作不要抢焦点。
q5k_scene_061_0002,scene_061,购物消费,购物车/结算,购物车应用,label_token_extension,form_flow,complex,,购物车相关内容的真实使用者,我想做一个面向下单后想追踪进度的人的购物车应用多步骤表单流程，核心目标是让流程更顺。 请把结构至少拆成购物车摘要、物流进度、订单状态这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑步骤确认和数量调整，另外 缺货提醒、物流异常提示 这些状态也要有对应反馈。 风格先不用定死，模块可以丰富，但主次关系必须明确。 如果会出现长内容或长列表，滚动中的定位感一定要保住。 如果要加动效，希望它能服务于切换和定位，而不是只是装饰。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
q5k_scene_061_0003,scene_061,购物消费,购物车/结算,结算应用,label_token_extension,booking_service,vague,,结算相关内容的真实使用者,我需要一个结算应用的预约流程，先把核心信息讲清楚就行。风格先不用定死，先偏轻量一点，别做得太重。 先保证浏览顺序别乱。
q5k_scene_061_0004,scene_061,购物消费,购物车/结算,购买决策应用,l1_extension,ecommerce_shop,medium,,购买决策相关内容的真实使用者,我在做一个购买决策应用的电商购物界面，我想让用户不用想太多就能开始操作。页面里我至少想放一个商品信息区和一个物流进度，并且把状态追踪做得明显一些。风格先不用定死，小屏下不要显得拥挤。我想让第一次使用的人也能很快找到下一步。
q5k_scene_061_0005,scene_061,购物消费,购物车/结算,消费流程应用,l1_extension,form_flow,complex,,消费流程相关内容的真实使用者,我想做一个面向要快速完成下单的人的消费流程应用多步骤表单流程，核心目标是关键信息别藏太深。 请把结构至少拆成商品信息区、物流进度、订单状态这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑步骤确认和数量调整，另外 缺货提醒、物流异常提示 这些状态也要有对应反馈。 风格先不用定死，模块可以丰富，但主次关系必须明确。 如果会出现长内容或长列表，滚动中的定位感一定要保住。 如果会有多种内容类型混排，最好从规则上先区分清楚再排版。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
q5k_scene_061_0006,scene_061,购物消费,购物车/结算,订单管理应用,l1_extension,admin_panel,vague,Minimalism,订单管理相关内容的真实使用者,我在准备做一个订单管理应用的管理后台，希望打开以后就知道该往哪里看。尽量极简、留白多一些，不要太花，重点内容容易扫到就好。 我希望重点内容能自然落到视线中心。
